Period\Unit:,[Argentine peso ],[Australian dollar ],[Bulgarian lev ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Cypriot pound ],[Czech koruna ],[Danish krone ],[Algerian dinar ],[Estonian kroon ],[UK pound sterling ],[Greek drachma ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Lithuanian litas ],[Latvian lats ],[Moroccan dirham ],[Maltese lira ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Slovenian tolar ],[Slovak koruna ],[Thai baht ],[Turkish lira ],[New Taiwan dollar ],[US dollar ],[South African rand ]
2009-05-13,5.07000,1.7883,1.9558,2.8369,1.5832,1.5054,9.2942,,26.785,7.4474,98.1128,15.6466,0.89980,,10.5584,7.3476,281.44,14094.96,5.5928,67.7200,,130.90,1689.23,3.45280,0.7093,11.2074,,18.1731,4.8028,8.8400,2.2749,64.376,4.4118,4.1668,43.5957,10.6525,1.9943,,,47.0400,2.1254,44.790,1.3623,11.4978
2009-05-12,5.09000,1.7858,1.9558,2.8039,1.5865,1.5088,9.3340,,26.744,7.4485,99.2454,15.6466,0.89340,,10.6045,7.3510,278.78,14171.36,5.6125,67.4810,,132.90,1694.60,3.45280,0.7091,11.2175,,18.0274,4.8062,8.7510,2.2555,64.443,4.3860,4.1533,43.8935,10.6218,1.9923,,,47.2820,2.1349,45.005,1.3683,11.5129
2009-05-11,5.04000,1.7835,1.9558,2.8151,1.5676,1.5057,9.2615,,26.767,7.4490,97.6242,15.6466,0.89860,,10.5198,7.3562,277.45,14114.82,5.5619,67.2050,,132.82,1674.70,3.45280,0.7092,11.2014,,17.8577,4.7733,8.7020,2.2537,64.098,4.3820,4.1599,43.8726,10.5205,1.9835,,,46.9800,2.1136,44.625,1.3574,11.4055
2009-05-08,5.00000,1.7702,1.9558,2.8066,1.5582,1.5142,9.1583,,26.650,7.4486,97.2776,15.6466,0.89070,,10.4044,7.3582,277.75,13915.01,5.5172,66.1620,,133.36,1668.53,3.45280,0.7091,11.1802,,17.5465,4.7216,8.6415,2.2531,63.185,4.3510,4.1335,43.5980,10.5120,1.9676,,,46.8000,2.0833,44.340,1.3425,11.2542
2009-05-07,4.96000,1.7591,1.9558,2.8060,1.5569,1.5166,9.1160,,26.463,7.4487,96.9085,15.6466,0.88470,,10.3566,7.3629,276.60,13891.45,5.5166,65.6120,,132.72,1681.34,3.45280,0.7091,11.1700,,17.3576,4.7098,8.6200,2.2385,63.152,4.3038,4.1180,43.6295,10.4770,1.9591,,,46.6300,2.0601,44.250,1.3363,11.1581
2009-05-06,4.93000,1.7917,1.9558,2.8549,1.5689,1.5089,9.0877,,26.805,7.4485,95.5808,15.6466,0.88610,,10.3245,7.3744,285.83,13885.52,5.5181,66.0640,,131.17,1702.95,3.45280,0.7093,11.1631,,17.6967,4.7073,8.7350,2.2857,63.515,4.4135,4.1592,43.7360,10.6160,1.9651,,,46.8570,2.0930,44.185,1.3322,11.3237
2009-05-05,4.95000,1.7998,1.9558,2.8339,1.5669,1.5113,9.1407,,26.478,7.4482,97.8065,15.6466,0.88590,,10.3873,7.3979,283.26,14106.66,5.5147,66.0770,,132.59,1700.30,3.45280,0.7094,11.1758,,17.7590,4.7045,8.6870,2.2994,64.051,4.3483,4.1632,43.9435,10.5865,1.9713,,,47.0580,2.0918,44.385,1.3403,11.1356
2009-05-04,4.92000,1.8030,1.9558,2.8605,1.5681,1.5093,9.0221,,26.637,7.4483,95.7837,15.6466,0.88970,,10.2480,7.4135,288.23,13897.63,5.5190,65.9960,,131.52,1677.21,3.45280,0.7092,11.1481,,18.2134,4.6697,8.6900,2.3137,63.574,4.4070,4.1916,43.7095,10.6665,1.9619,,,46.5850,2.1045,43.740,1.3223,11.0624
2009-05-01,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,-,,-,-,-
2009-04-30,4.94000,1.8146,1.9558,2.8850,1.5786,1.5066,9.0575,,26.701,7.4484,96.4562,15.6466,0.89335,,10.2881,7.4101,289.73,14071.50,5.5299,66.2620,,130.34,1696.88,3.45280,0.7093,11.1581,,18.2950,4.7259,8.7245,2.3378,63.924,4.3993,4.1892,43.8630,10.6915,1.9620,,,46.8080,2.1145,44.030,1.3275,11.2426
2009-04-29,4.93000,1.8434,1.9558,2.8973,1.5942,1.5064,9.0547,,26.690,7.4483,96.2979,15.6466,0.89875,,10.2816,7.4225,289.20,14333.91,5.6392,66.3760,,128.53,1771.85,3.45280,0.7092,11.1543,,18.1459,4.7592,8.7320,2.3233,64.713,4.4140,4.1883,43.9300,10.7597,1.9708,,,46.9150,2.1182,44.630,1.3266,11.3115
2009-04-28,4.81000,1.8511,1.9558,2.9081,1.5918,1.5038,8.8692,,26.723,7.4485,94.9975,15.6466,0.89035,,10.0690,7.4403,295.95,14135.30,5.5245,65.6320,,125.08,1757.75,3.45280,0.7093,11.1129,,18.2830,4.7122,8.7640,2.3310,63.485,4.5470,4.2283,43.6710,10.7475,1.9504,,,46.0500,2.1292,43.905,1.2992,11.4661
2009-04-27,4.85000,1.8397,1.9558,2.9121,1.5953,1.5078,8.9610,,26.636,7.4488,95.6288,15.6466,0.90075,,10.1719,7.4346,295.79,14207.81,5.5591,65.9500,,126.82,1761.00,3.45280,0.7093,11.1334,,17.9944,4.7211,8.7630,2.3234,63.734,4.5866,4.2233,43.8650,10.7273,1.9637,,,46.5280,2.1355,44.265,1.3125,11.5812
2009-04-24,4.89000,1.8402,1.9558,2.9014,1.6121,1.5102,9.0339,,26.736,7.4492,96.1503,15.6466,0.90600,,10.2548,7.4241,295.82,14290.56,5.6137,65.8620,,128.30,1772.03,3.45280,0.7092,11.1501,,17.3372,4.7443,8.6900,2.3294,63.874,4.4886,4.2367,43.9910,10.8310,1.9693,,,46.8350,2.1362,44.610,1.3232,11.7136
2009-04-23,4.82000,1.8304,1.9558,2.8727,1.6108,1.5130,8.9130,,26.831,7.4494,95.2520,15.6466,0.89680,,10.1138,7.4300,296.81,14257.13,5.5254,65.1650,,128.28,1759.27,3.45280,0.7092,11.1215,,17.2423,4.7274,8.6900,2.3258,63.280,4.4355,4.2438,43.9370,10.9158,1.9594,,,46.3210,2.1350,44.115,1.3050,11.6328
2009-04-22,4.78000,1.8370,1.9558,2.8866,1.6106,1.5121,8.8428,,27.073,7.4486,94.7785,15.6466,0.88820,,10.0340,7.4245,298.00,14112.23,5.4660,65.1620,,126.85,1747.85,3.45280,0.7094,11.1064,,17.0480,4.7185,8.7605,2.3269,63.033,4.4140,4.2408,43.9595,11.0375,1.9509,,,46.0460,2.1314,43.840,1.2947,11.5940
2009-04-21,4.75000,1.8509,1.9558,2.9052,1.6051,1.5114,8.8354,,27.035,7.4492,94.7010,15.6466,0.88860,,10.0223,7.3839,300.35,14063.55,5.4522,65.2710,,126.82,1744.00,3.45280,0.7093,11.1027,,17.3677,4.7131,8.7940,2.3347,62.700,4.4177,4.2438,44.1807,11.1760,1.9493,,,45.9860,2.1511,43.760,1.2932,11.8312
2009-04-20,4.77000,1.8386,1.9558,2.8761,1.5985,1.5174,8.8604,,27.018,7.4494,94.9954,15.6466,0.88960,,10.0491,7.4049,299.20,13925.48,5.4537,65.0630,,127.80,1730.50,3.45280,0.7092,11.1095,,17.2318,4.7099,8.7925,2.3149,62.300,4.3758,4.2353,43.7864,11.1180,1.9562,,,46.1270,2.1251,43.880,1.2966,11.7710
2009-04-17,4.80000,1.8125,1.9558,2.8366,1.5815,1.5218,8.9220,,26.797,7.4492,95.5911,15.6466,0.88280,,10.1202,7.3843,293.85,14037.35,5.4564,65.1070,,129.67,1734.10,3.45280,0.7092,11.1235,,17.0616,4.7224,8.7440,2.2891,62.370,4.2925,4.2149,43.6835,11.0405,1.9603,,,46.3170,2.1052,44.160,1.3058,11.6983
2009-04-16,4.85000,1.8315,1.9558,2.8771,1.5874,1.5127,9.0163,,26.920,7.4488,96.2120,15.6466,0.88560,,10.2273,7.3733,293.34,14119.72,5.5331,65.6600,,130.50,1761.10,3.45280,0.7095,11.1456,,17.1911,4.7492,8.8370,2.3137,62.810,4.2910,4.2128,44.0470,10.9340,1.9757,,,46.6810,2.1164,44.605,1.3196,11.9100
2009-04-15,4.85000,1.8352,1.9558,2.9223,1.6004,1.5100,9.0001,,26.883,7.4498,96.1300,15.6466,0.88210,,10.2094,7.3767,290.79,14351.98,5.4935,65.4370,,130.70,1757.28,3.45280,0.7092,11.1416,,17.4346,4.7522,8.8405,2.2912,62.790,4.3005,4.1935,44.1005,10.8650,1.9810,,,46.7580,2.1162,44.525,1.3173,12.1509
2009-04-14,4.89000,1.8221,1.9558,2.8859,1.6117,1.5151,9.0702,,26.571,7.4493,98.1079,15.6466,0.89150,,10.2891,7.3808,289.50,14470.84,5.5253,65.8160,,132.57,1755.59,3.45280,0.7092,11.1575,,17.3650,4.7614,8.7880,2.2546,63.080,4.3480,4.1545,44.3217,10.8460,1.9904,,,46.9840,2.0856,44.630,1.3276,11.9557
2009-04-13,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,-,,-,-,-
2009-04-10,-,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,-,,-,-,-
2009-04-09,4.88000,1.8595,1.9558,2.9044,1.6328,1.5260,9.0717,,26.510,7.4504,97.6578,15.6466,0.90440,,10.2872,7.3970,289.85,15098.04,5.4983,66.3450,,133.05,1759.51,3.45280,0.7093,11.1559,,17.5900,4.7869,8.7930,2.2875,63.630,4.4285,4.1470,44.5043,10.8590,2.0111,,,47.0460,2.0900,44.820,1.3273,12.0532
2009-04-08,4.86000,1.8644,1.9558,2.9241,1.6340,1.5170,9.0446,,26.593,7.4509,96.7318,15.6466,0.89935,,10.2546,7.4216,296.88,14988.08,5.4785,66.4060,,132.37,1783.34,3.45280,0.7093,11.1497,,17.8023,4.8035,8.8960,2.2963,63.340,4.4785,4.1831,44.6317,10.8975,2.0064,,,46.8840,2.1143,44.825,1.3231,12.1650
2009-04-07,4.87000,1.8715,1.9558,2.9704,1.6501,1.5169,9.0622,,26.569,7.4486,96.8609,15.6466,0.90505,,10.2738,7.4310,296.80,15077.56,5.5261,66.3020,,132.80,1747.67,3.45280,0.7094,11.1531,,18.2323,4.7619,8.8085,2.2998,63.330,4.4963,4.1655,44.4790,10.8780,2.0064,,,47.0250,2.1380,44.465,1.3255,12.1835
2009-04-06,5.01000,1.8954,1.9558,2.9853,1.6656,1.5247,9.2242,,26.558,7.4485,98.0080,15.6466,0.90520,,10.4611,7.4364,294.30,15284.22,5.5473,67.4800,,136.02,1767.00,3.45280,0.7092,11.1883,,18.2000,4.7999,8.7850,2.2923,64.460,4.4373,4.1538,44.7815,10.7400,2.0316,,,47.6070,2.1230,44.815,1.3496,12.1319
2009-04-03,4.98000,1.8813,1.9558,2.9816,1.6664,1.5236,9.1757,,26.593,7.4482,97.7073,15.6466,0.90930,,10.4045,7.4334,295.58,15382.37,5.6002,67.2320,,134.08,1797.00,3.45280,0.7095,11.1788,,18.4493,4.8062,8.7975,2.2968,64.250,4.4541,4.1755,44.8257,10.7751,2.0203,,,47.5450,2.1447,44.765,1.3425,12.3201
2009-04-02,4.97000,1.8797,1.9558,3.0049,1.6725,1.5260,9.1533,,26.888,7.4509,97.1039,15.6466,0.91290,,10.3789,7.4707,298.65,15374.02,5.5979,67.4290,,133.48,1781.81,3.45280,0.7094,11.1747,,18.4274,4.8178,8.8480,2.3258,64.210,4.4920,4.2237,44.8330,10.8215,2.0143,,,47.3210,2.1665,44.850,1.3392,12.3960
2009-04-01,4.92000,1.9081,1.9558,3.0572,1.6764,1.5106,9.0527,,27.151,7.4482,99.7303,15.6466,0.92060,,10.2665,7.4630,304.81,15471.33,5.5590,66.9850,,130.86,1817.28,3.45280,0.7092,11.1536,,18.5914,4.8315,8.8850,2.3525,63.930,4.5540,4.2282,44.8790,10.9303,2.0161,,,47.0430,2.1782,44.835,1.3246,12.4590
2009-03-31,4.94000,1.9216,1.9558,3.0767,1.6685,1.5152,9.0942,,27.388,7.4482,99.7674,15.6466,0.93080,,10.3140,7.4769,308.18,15570.36,5.5756,67.3920,,131.17,1840.63,3.45280,0.7096,11.1615,,18.7623,4.8514,8.8900,2.3288,64.320,4.6885,4.2385,45.0320,10.9400,2.0234,,,47.2230,2.2212,45.125,1.3308,12.6140
2009-03-30,4.90000,1.9386,1.9558,3.0608,1.6533,1.5159,9.0893,,27.469,7.4488,99.2839,15.6466,0.92910,,10.2250,7.4850,308.65,15244.51,5.5581,67.9640,,127.93,1848.04,3.45280,0.7096,11.1437,,19.1611,4.8560,8.9510,2.3448,63.980,4.7260,4.2238,44.8913,10.9662,2.0055,,,47.2570,2.2352,44.855,1.3193,12.8433
2009-03-27,4.91000,1.9230,1.9558,3.0178,1.6446,1.5189,9.0838,,27.225,7.4490,99.4887,15.6466,0.92850,,10.3041,7.4705,304.37,15285.26,5.6045,67.3330,,129.91,1792.41,3.45280,0.7096,11.1602,,19.1149,4.8061,8.8000,2.3312,64.080,4.6483,4.2515,44.7692,10.8935,2.0160,,,47.0240,2.2222,44.870,1.3295,12.7300
2009-03-26,5.01000,1.9349,1.9558,3.0426,1.6707,1.5266,9.2191,,27.233,7.4488,100.4084,15.6466,0.93160,,10.4579,7.4682,302.00,15797.73,5.6469,68.2460,,133.63,1810.75,3.45280,0.7095,11.2058,,19.2525,4.8909,8.8175,2.3497,65.530,4.5675,4.2655,45.4005,10.8765,2.0349,,,47.6270,2.2550,46.015,1.3607,12.7498
2009-03-25,4.97000,1.9310,1.9558,3.0442,1.6598,1.5230,9.2176,,27.290,7.4486,98.5927,15.6466,0.92425,,10.4580,7.4750,300.22,15754.25,5.5359,68.3740,,132.24,1837.68,3.45280,0.7095,11.1889,,19.3909,4.8956,8.7275,2.3847,64.880,4.5600,4.2811,45.4110,10.9565,2.0376,,,47.8900,2.2433,45.720,1.3494,12.8317
2009-03-24,4.98000,1.9341,1.9558,3.0581,1.6560,1.5267,9.2247,,27.015,7.4495,98.7387,15.6466,0.92060,,10.4679,7.4484,300.85,15397.98,5.4981,68.5080,,132.68,1869.80,3.45280,0.7097,11.1908,,19.3636,4.8970,8.6365,2.3877,64.960,4.5504,4.2953,45.2115,10.9165,2.0427,,,47.8220,2.2415,45.625,1.3507,12.7911
2009-03-23,4.96000,1.9475,1.9558,3.0522,1.6753,1.5301,9.2623,,26.820,7.4506,98.8988,15.6466,0.92945,,10.5054,7.4667,304.15,15693.39,5.5002,68.3040,,131.12,1887.52,3.45280,0.7093,11.1987,,19.1710,4.9381,8.6345,2.3938,65.060,4.5703,4.2940,45.2775,11.0760,2.0493,,,47.8970,2.2674,45.795,1.3558,12.8424
2009-03-20,4.95000,1.9685,1.9558,3.0519,1.6770,1.5291,9.2509,,26.628,7.4515,98.7654,15.6466,0.93950,,10.5008,7.4511,298.36,15974.27,5.4536,68.5170,,129.87,1901.81,3.45280,0.7083,11.1968,,19.1995,4.9352,8.6500,2.4240,65.360,4.5662,4.2972,45.4920,11.0560,2.0535,,,47.8480,2.2872,45.775,1.3549,13.0680
2009-03-19,4.99000,1.9771,1.9558,3.0624,1.6732,1.5385,9.3352,,26.779,7.4514,98.6431,15.6466,0.94050,,10.5972,7.4555,298.50,16357.35,5.5290,68.7790,,129.67,1897.94,3.45280,0.7080,11.2174,,18.8722,4.9933,8.6450,2.4601,65.830,4.5410,4.3003,45.6515,10.8663,2.0589,,,48.4300,2.3047,46.400,1.3671,13.0797
2009-03-18,4.79000,1.9840,1.9558,2.9982,1.6563,1.5332,8.9740,,26.988,7.4508,95.2582,15.6466,0.93910,,10.1787,7.4395,301.70,15677.22,5.4172,67.3440,,128.94,1859.60,3.45280,0.7075,11.1338,,18.5133,4.8351,8.8090,2.4753,63.480,4.5427,4.2965,45.1795,10.9630,2.0004,,,47.0250,2.2459,44.820,1.3130,12.9205
2009-03-17,4.71000,1.9624,1.9558,2.9523,1.6495,1.5327,8.8487,,26.513,7.4544,94.3084,15.6466,0.92650,,10.0327,7.4543,299.68,15530.40,5.3588,66.5350,,128.10,1835.14,3.45280,0.7075,11.0640,,18.3950,4.7562,8.8315,2.4410,62.410,4.4900,4.2968,44.7465,11.0265,1.9839,,,46.3650,2.2111,44.300,1.2942,12.9218
2009-03-16,4.76000,1.9679,1.9558,2.9706,1.6534,1.5421,8.9183,,26.523,7.4563,94.8153,15.6466,0.92055,,10.1109,7.4347,295.53,15585.19,5.3946,67.0360,,128.51,1852.79,3.45280,0.7075,11.1213,,18.7348,4.7897,8.7650,2.4568,63.050,4.4330,4.2860,45.1465,10.9869,1.9972,,,46.7100,2.2067,44.875,1.3042,12.9043
2009-03-13,4.71000,1.9587,1.9558,2.9589,1.6413,1.5360,8.8244,,26.601,7.4540,92.2922,15.6466,0.92200,,10.0054,7.4520,297.71,15453.74,5.3870,66.4540,,127.03,1914.39,3.45280,0.7072,11.0985,,18.9445,4.7819,8.8230,2.4607,62.520,4.4905,4.2797,44.7265,11.1025,1.9899,,,46.4130,2.2032,44.500,1.2905,12.8276
2009-03-12,4.66000,1.9785,1.9558,2.9724,1.6460,1.5225,8.7414,,27.015,7.4526,92.0535,15.6466,0.93080,,9.9120,7.4404,302.25,15427.87,5.3766,66.3260,,124.30,1916.30,3.45280,0.7070,11.0797,,19.2753,4.7198,8.8920,2.4984,62.060,4.6040,4.2853,44.9973,11.2122,1.9553,,,45.9800,2.2284,44.090,1.2782,12.9469
2009-03-11,4.65000,1.9657,1.9558,2.9740,1.6325,1.4772,8.7461,,26.963,7.4498,91.9237,15.6466,0.92550,,9.9165,7.4210,300.26,15375.17,5.3719,65.4130,,125.35,1889.77,3.45280,0.7074,11.0590,,19.4155,4.7263,8.8320,2.5266,61.760,4.5905,4.2815,44.7644,11.2475,1.9600,,,45.9940,2.2140,44.120,1.2786,13.0033
2009-03-10,4.65000,1.9842,1.9558,3.0203,1.6349,1.4667,8.7451,,27.213,7.4502,91.9139,15.6466,0.92290,,9.9144,7.4391,305.99,15269.29,5.4264,65.9091,,125.45,1940.59,3.45280,0.7071,11.0550,,19.6603,4.7201,8.9360,2.5472,61.690,4.6953,4.2917,44.7625,11.4625,1.9615,,,46.0250,2.2793,44.225,1.2783,13.2937
2009-03-09,4.57000,1.9883,1.9558,2.9981,1.6405,1.4669,8.5945,,27.640,7.4509,91.6048,15.6466,0.91140,,9.7455,7.4498,310.60,15090.57,5.3387,65.1750,,124.40,1958.55,3.45280,0.7073,11.0441,,19.2596,4.6710,8.9740,2.5399,60.950,4.7460,4.2958,44.7910,11.5655,1.9504,,,45.4350,2.2826,43.740,1.2565,13.3742
2009-03-06,4.59000,1.9783,1.9558,3.0244,1.6258,1.4637,8.6581,,28.038,7.4505,91.6271,15.6466,0.89000,,9.8175,7.4224,316.50,15303.52,5.3748,65.4360,,122.53,1958.55,3.45280,0.7076,11.0604,,19.3799,4.7056,8.9530,2.5134,61.230,4.7311,4.2915,45.2865,11.7135,1.9562,,,45.6750,2.2650,44.025,1.2658,13.3247
2009-03-05,4.55000,1.9573,1.9558,2.9954,1.6139,1.4765,8.5885,,27.744,7.4506,91.2197,15.6466,0.89030,,9.7405,7.4211,311.63,15222.94,5.3148,64.9970,,124.71,1963.60,3.45280,0.7071,11.0431,,19.1903,4.6799,8.9060,2.5065,60.920,4.7225,4.2793,45.0615,11.4825,1.9531,,,45.4680,2.2080,43.880,1.2555,13.2079
2009-03-04,4.54000,1.9570,1.9558,3.0172,1.6156,1.4782,8.5915,,27.736,7.4506,91.0740,15.6466,0.89020,,9.7421,7.4230,310.05,15153.89,5.2800,64.7020,,124.67,1940.31,3.45280,0.7075,11.0425,,19.1181,4.6623,8.9400,2.5080,60.950,4.7140,4.2895,45.2445,11.5175,1.9443,,,45.3110,2.1708,44.015,1.2555,13.1435
2009-03-03,4.57000,1.9619,1.9558,3.0468,1.6219,1.4826,8.6303,,27.961,7.4510,91.4688,15.6466,0.89575,,9.7866,7.3747,306.84,15131.69,5.3293,65.5600,,123.64,1968.44,3.45280,0.7087,11.0515,,19.2631,4.6795,9.0125,2.5303,61.560,4.7350,4.2990,45.7697,11.4853,1.9550,,,45.6030,2.1802,44.265,1.2615,13.2300
2009-03-02,4.50000,1.9869,1.9558,3.0409,1.6229,1.4809,8.6230,,28.291,7.4512,91.2454,15.6466,0.89330,,9.7701,7.3759,307.03,15215.97,5.3071,65.3540,,122.52,1993.95,3.45280,0.7095,11.0484,,19.3739,4.6958,9.0280,2.5511,61.740,4.7500,4.3028,45.5782,11.5755,1.9587,,,45.6610,2.1752,44.295,1.2596,13.0664
2009-02-27,4.50000,1.9891,1.9558,3.0093,1.5985,1.4841,8.6482,,28.090,7.4504,91.6311,15.6466,0.89310,,9.8053,7.4334,300.46,15147.51,5.2591,64.5730,,123.23,1950.91,3.45280,0.7095,11.0564,,19.1416,4.6852,8.8860,2.5275,61.580,4.7030,4.3025,45.4977,11.4524,1.9559,,,45.7140,2.1558,44.180,1.2644,12.8146
2009-02-26,4.54000,1.9590,1.9558,3.0144,1.5885,1.4848,8.7429,,28.333,7.4499,91.4890,15.6466,0.89130,,9.9108,7.3860,300.02,15386.97,5.3422,64.4150,,125.33,1931.75,3.45280,0.7094,11.0804,,19.0420,4.6916,8.7780,2.4953,61.900,4.6960,4.2904,45.5350,11.3175,1.9633,,,45.9390,2.1580,44.575,1.2782,12.6350
2009-02-25,4.55000,1.9685,1.9558,3.0503,1.5947,1.4848,8.7485,,28.350,7.4495,92.5526,15.6466,0.88840,,9.9210,7.3924,299.63,15385.99,5.3633,63.7700,,123.76,1938.03,3.45280,0.7093,11.0807,,18.9687,4.6951,8.7460,2.4847,61.610,4.6515,4.2823,45.8005,11.3060,1.9534,,,45.7740,2.1605,44.455,1.2795,12.7223
2009-02-24,4.53000,1.9797,1.9558,3.0558,1.5996,1.4805,8.7264,,28.363,7.4498,92.4041,15.6466,0.87970,,9.8956,7.5050,299.05,15315.60,5.3137,63.7100,,122.40,1933.19,3.45280,0.7071,11.0763,,19.0488,4.6770,8.7350,2.5072,61.450,4.6830,4.2725,45.9195,11.3423,1.9508,,,45.5650,2.1675,44.390,1.2763,12.8660
2009-02-23,4.53000,1.9796,1.9558,3.0459,1.6001,1.4908,8.7487,,28.451,7.4504,92.5615,15.6466,0.87800,,9.9226,7.4617,297.05,15255.22,5.3157,63.7660,,121.09,1910.81,3.45280,0.7070,11.0820,,18.8611,4.6783,8.7190,2.4967,61.370,4.6435,4.2822,46.0205,11.1350,1.9537,,,45.5930,2.1552,44.290,1.2798,12.7708
2009-02-20,4.45000,1.9746,1.9558,2.9970,1.5911,1.4921,8.6087,,28.810,7.4501,91.3414,15.6466,0.88100,,9.7631,7.4726,304.45,15235.11,5.2267,62.4830,,118.62,1903.67,3.45280,0.7063,11.0485,,18.5969,4.6291,8.7495,2.4957,60.760,4.7495,4.2850,45.5664,11.0728,1.9359,,,44.9940,2.1585,43.835,1.2591,12.8400
2009-02-19,4.47000,1.9597,1.9558,2.9520,1.5868,1.4922,8.6844,,28.587,7.4504,91.8317,15.6466,0.88230,,9.8521,7.4745,300.39,15347.64,5.2296,63.1248,,118.99,1874.24,3.45280,0.7068,11.0677,,18.4667,4.6437,8.6790,2.4653,60.870,4.6749,4.2733,45.6970,10.8987,1.9389,,,45.1790,2.1361,44.050,1.2705,12.6859
2009-02-18,4.42000,1.9726,1.9558,2.9330,1.5882,1.4792,8.6131,,28.847,7.4513,91.3714,15.6466,0.88460,,9.7680,7.4323,302.72,15178.18,5.2469,62.5770,,116.83,1865.69,3.45280,0.7073,11.0489,,18.4342,4.6070,8.8600,2.4691,60.110,4.7865,4.2820,45.3942,11.1088,1.9263,,,44.5460,2.1338,43.635,1.2596,12.8353
2009-02-17,4.42000,1.9750,1.9558,2.9121,1.5959,1.4813,8.6410,,29.490,7.4520,89.7753,15.6466,0.88510,,9.7966,7.4736,307.15,15539.82,5.2282,62.4560,,116.20,1850.88,3.45280,0.7076,11.0544,,18.4469,4.5994,8.7940,2.4790,60.450,4.8795,4.3050,45.7558,10.9780,1.9275,,,44.5540,2.1209,43.710,1.2634,12.8734
2009-02-16,4.46000,1.9622,1.9558,2.8958,1.5912,1.4883,8.7236,,29.150,7.4525,91.1051,15.6466,0.89450,,9.8979,7.4047,303.35,15266.94,5.1934,62.0630,,117.33,1826.58,3.45280,0.7084,11.0763,,18.6050,4.6177,8.7770,2.4638,60.590,4.7870,4.3162,44.9847,10.9230,1.9369,,,44.9140,2.1248,43.750,1.2765,12.8193
2009-02-13,4.48000,1.9404,1.9558,2.9137,1.5833,1.4931,8.7626,,28.560,7.4524,91.1036,15.6466,0.88415,,9.9411,7.4355,298.22,15195.26,5.1784,62.0950,,117.59,1801.31,3.45280,0.7071,11.0865,,18.3946,4.6221,8.7190,2.4325,60.350,4.6430,4.3005,44.4395,10.7455,1.9334,,,44.9770,2.1130,43.645,1.2823,12.7845
2009-02-12,4.48000,1.9844,1.9558,2.9468,1.5994,1.4885,8.7703,,28.620,7.4524,92.2629,15.6466,0.90300,,9.9479,7.4660,298.55,15348.27,5.2030,62.3560,,115.46,1813.05,3.45280,0.7066,11.0870,,18.7362,4.6404,8.8155,2.4738,60.600,4.6050,4.2951,44.6081,10.7945,1.9384,,,45.0630,2.1249,43.640,1.2833,12.9636
2009-02-11,4.51000,1.9745,1.9558,2.9763,1.6138,1.4972,8.8409,,28.575,7.4518,92.7396,15.6466,0.90000,,10.0287,7.4300,295.99,15331.53,5.2607,62.9560,,116.50,1802.65,3.45280,0.7046,11.1015,,18.8571,4.6632,8.6900,2.4693,60.800,4.5848,4.2875,45.5500,10.8175,1.9517,,,45.3930,2.1222,43.990,1.2938,12.8976
2009-02-10,4.52000,1.9400,1.9558,2.9208,1.5866,1.5061,8.8598,,28.020,7.4526,92.8178,15.6466,0.87710,,10.0521,7.4380,287.70,15326.99,5.2460,63.1040,,118.39,1799.56,3.45280,0.7031,11.1098,,18.4391,4.6539,8.6410,2.4176,60.540,4.4495,4.2510,46.4113,10.5205,1.9414,,,45.3810,2.0990,44.030,1.2967,12.5682
2009-02-09,4.53000,1.9257,1.9558,2.9170,1.5969,1.5060,8.8894,,27.799,7.4520,92.8014,15.6466,0.87100,,10.0858,7.4361,287.90,15303.91,5.2417,63.2190,,119.21,1798.23,3.45280,0.7030,11.1160,,18.3674,4.6731,8.6620,2.4248,61.140,4.4835,4.2444,46.7135,10.4375,1.9436,,,45.5480,2.0976,44.055,1.3008,12.4715
2009-02-06,4.46000,1.9407,1.9558,2.9229,1.6001,1.5012,8.7453,,28.020,7.4516,92.3435,15.6466,0.87060,,9.9228,7.4045,292.60,15067.29,5.1538,62.0930,,116.70,1764.06,3.45280,0.7035,11.0819,,18.3271,4.6053,8.7730,2.4684,60.400,4.5995,4.2575,46.4607,10.5655,1.9233,,,44.8180,2.0891,43.165,1.2796,12.7049
2009-02-05,4.48000,1.9772,1.9558,2.9559,1.5807,1.4919,8.7708,,28.248,7.4511,91.8236,15.6466,0.87800,,9.9472,7.3952,294.99,14962.46,5.2224,62.4260,,115.04,1770.63,3.45280,0.7032,11.0870,,18.5251,4.6372,8.7790,2.5033,60.720,4.6485,4.2790,46.6010,10.6265,1.9325,,,44.8450,2.1032,43.220,1.2829,12.7571
